,rbfsvm,lightgbm,gbc
P_test_150,0.16337389798457683,0.36815350990601314,0.17702099690538153
P_test_151,0.43498071879662314,0.789002126860885,0.5661803014456558
P_test_152,0.40478164224951135,0.7639608196243267,0.6501613236797212
P_test_153,0.6356259153040029,0.13023174190733142,0.42834469476581094
P_test_154,0.5,0.37040939773583414,0.8242263080624583
P_test_155,0.5,0.2737119804280653,0.7389171238810421
P_test_156,0.6115350282986527,0.4425438801814602,0.8302332791854532
P_test_157,0.8472634180794187,0.3025560111834952,0.28158176891625236
P_test_158,0.3164245824761344,0.6142768198772164,0.478784493400857
P_test_159,0.3371688482448621,0.6632346477287909,0.5106616274091366
P_test_160,0.17572883065320583,0.432101598823551,0.3526732953818138
P_test_161,0.35511427786186295,0.556063877037324,0.4725634018751117
P_test_162,0.6591541513290586,0.9022646894667038,0.8506187794147434
P_test_163,0.8434419094675503,0.9342921935009488,0.9054762647413988
P_test_164,0.6427214913274698,0.43212867993866955,0.42067129253076874
P_test_165,0.2405119910027181,0.3577409077381419,0.14142548953718492
P_test_166,0.7849567106541551,0.6601865133969934,0.7509166055613535
P_test_167,0.7199229538863867,0.4935079314347689,0.5094266853607611
P_test_168,0.8701827793144614,0.7302972065227593,0.6758603957028635
P_test_169,0.7610059062919193,0.7440571967617519,0.6854029412191929
P_test_170,0.24058060659949274,0.01942587461371149,0.10330356936672459
P_test_171,0.41311499095085163,0.30643014664370305,0.5052553766738813
P_test_172,0.8392340099138114,0.89653471664344,0.8996352221819651
P_test_173,0.7138822044410503,0.8421530725757121,0.44598955274761204
P_test_174,0.46685039493882896,0.06615955488537492,0.24372757357525754
P_test_175,0.8503679300231176,0.6611915315939373,0.8052536510689693
P_test_176,0.7032346366923016,0.8786192908520919,0.9258439563929941
P_test_177,0.7551542868946277,0.9273824374773862,0.7920051894154633
P_test_178,0.7376872741080978,0.7823720607616969,0.9036751945516845
P_test_179,0.6801463860511987,0.8732040952340108,0.84453076762037
P_test_180,0.642655366223844,0.6865249148501147,0.7392466094507598
P_test_181,0.7658651870301614,0.7244188140993769,0.8431641897939466
P_test_182,0.6904080942592269,0.6438073344092023,0.8278282411325781
P_test_183,0.6494834554746471,0.6017087661901313,0.8015951276307286
P_test_184,0.7256811973963918,0.6844385553307542,0.8970790640717949
P_test_185,0.507219028526326,0.6239364456349421,0.7128904186984336
P_test_186,0.6803083568511814,0.6921351979207166,0.8434293721430128
P_test_187,0.7227203080119464,0.5882267704953001,0.792378090417941
P_test_188,0.7676762168969975,0.730686695386147,0.8543302977139371
P_test_189,0.6960878998190072,0.7716048062513895,0.8355262467491874
P_test_190,0.614171687324012,0.4392825884013396,0.3225416511885386
P_test_191,0.09144512941154254,0.6420433921413711,0.33541646802049324
P_test_192,0.2114652345221883,0.5935994998682109,0.28328513223203133
P_test_193,0.14300984663792152,0.5937775445419032,0.3086080918739591
P_test_194,0.11801102398327906,0.6581653925839672,0.4116233024979695
P_test_195,0.11413847022693868,0.5734501221396312,0.3087990836442449
P_test_196,0.15986804994284573,0.5989569835528312,0.6011455069078526
P_test_197,0.21252094567314614,0.7207285174396455,0.6120627568785919
P_test_198,0.2614682046917021,0.42503887469573287,0.5398937415319285
P_test_199,0.6283285957458817,0.40284377677761884,0.36724916486253234
P_test_200,0.2096383922553985,0.487225698432615,0.5788599756941935
P_test_201,0.47161284312664375,0.5161028071422327,0.32140411635573113
P_test_202,0.5271546345172198,0.6299369987343765,0.6051861806237463
